<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.12	00:00:00	1.25695	1.25797	1.25606	1.25671	4015	0	0
2022.01.12	04:00:00	1.25670	1.25681	1.25458	1.25540	3543	0	0
2022.01.12	08:00:00	1.25540	1.25765	1.25464	1.25480	8543	0	0
2022.01.12	12:00:00	1.25480	1.25572	1.25131	1.25177	11736	0	0
2022.01.12	16:00:00	1.25177	1.25329	1.24953	1.24981	17686	0	0
2022.01.12	20:00:00	1.24982	1.25097	1.24970	1.25083	8407	0	0
2022.01.13	00:00:00	1.25038	1.25104	1.24980	1.25081	3798	0	0
2022.01.13	04:00:00	1.25079	1.25097	1.24949	1.25077	4003	0	0
2022.01.13	08:00:00	1.25076	1.25076	1.24656	1.24822	7732	0	0
2022.01.13	12:00:00	1.24821	1.24878	1.24609	1.24613	8817	0	0
2022.01.13	16:00:00	1.24613	1.25028	1.24532	1.24919	14744	0	0
2022.01.13	20:00:00	1.24919	1.25204	1.24836	1.25191	7416	0	0
2022.01.14	00:00:00	1.25144	1.25254	1.24992	1.25190	5777	0	0
2022.01.14	04:00:00	1.25190	1.25218	1.24891	1.24901	5754	0	0
2022.01.14	08:00:00	1.24900	1.25045	1.24703	1.24816	11380	0	0
2022.01.14	12:00:00	1.24824	1.25353	1.24769	1.25271	9413	0	0
2022.01.14	16:00:00	1.25271	1.25654	1.25089	1.25642	21383	0	0
2022.01.14	20:00:00	1.25642	1.25704	1.25405	1.25446	7295	0	0
2022.01.17	00:00:00	1.25341	1.25568	1.25308	1.25474	7294	0	0
2022.01.17	04:00:00	1.25470	1.25487	1.25343	1.25424	5535	0	0
2022.01.17	08:00:00	1.25423	1.25477	1.25096	1.25106	9509	0	0
2022.01.17	12:00:00	1.25105	1.25360	1.24998	1.25288	7133	0	0
2022.01.17	16:00:00	1.25286	1.25364	1.25034	1.25119	8437	0	0
2022.01.17	20:00:00	1.25119	1.25239	1.25115	1.25143	1956	0	0
2022.01.18	00:00:00	1.25100	1.25188	1.24875	1.24901	3905	0	0
2022.01.18	04:00:00	1.24902	1.25339	1.24857	1.25175	10494	0	0
2022.01.18	08:00:00	1.25175	1.25296	1.24979	1.25244	15428	0	0
2022.01.18	12:00:00	1.25245	1.25259	1.24949	1.25076	13622	0	0
2022.01.18	16:00:00	1.25076	1.25633	1.25065	1.25557	19833	0	0
2022.01.18	20:00:00	1.25557	1.25610	1.25031	1.25131	10316	0	0
2022.01.19	00:00:00	1.25102	1.25139	1.24933	1.25001	8403	0	0
2022.01.19	04:00:00	1.25001	1.25109	1.24868	1.25017	7164	0	0
2022.01.19	08:00:00	1.25018	1.25248	1.24785	1.24803	13828	0	0
2022.01.19	12:00:00	1.24807	1.24834	1.24498	1.24789	11491	0	0
2022.01.19	16:00:00	1.24789	1.25186	1.24774	1.24882	18800	0	0
2022.01.19	20:00:00	1.24881	1.25154	1.24847	1.25137	8264	0	0
2022.01.20	00:00:00	1.25137	1.25164	1.24928	1.25061	9944	0	0
2022.01.20	04:00:00	1.25061	1.25118	1.24919	1.24938	6453	0	0
2022.01.20	08:00:00	1.24938	1.24977	1.24831	1.24874	12140	0	0
2022.01.20	12:00:00	1.24873	1.24973	1.24763	1.24787	10562	0	0
2022.01.20	16:00:00	1.24787	1.24894	1.24532	1.24624	13737	0	0
2022.01.20	20:00:00	1.24623	1.25152	1.24577	1.25013	12109	0	0
2022.01.21	00:00:00	1.24990	1.25374	1.24981	1.25215	11514	0	0
2022.01.21	04:00:00	1.25216	1.25366	1.25133	1.25176	10860	0	0
2022.01.21	08:00:00	1.25176	1.25347	1.25087	1.25247	14714	0	0
2022.01.21	12:00:00	1.25247	1.25321	1.25059	1.25176	13273	0	0
2022.01.21	16:00:00	1.25175	1.25564	1.25143	1.25532	24017	0	0
2022.01.21	20:00:00	1.25534	1.25870	1.25445	1.25845	12739	0	0
2022.01.24	00:00:00	1.25751	1.25805	1.25613	1.25638	7360	0	0
2022.01.24	04:00:00	1.25637	1.25691	1.25545	1.25674	6339	0	0
2022.01.24	08:00:00	1.25676	1.26026	1.25668	1.25967	13302	0	0
2022.01.24	12:00:00	1.25967	1.26479	1.25959	1.26479	17311	0	0
2022.01.24	16:00:00	1.26476	1.27017	1.26338	1.26737	35228	0	0
2022.01.24	20:00:00	1.26737	1.26760	1.26230	1.26361	22684	0	0
2022.01.25	00:00:00	1.26321	1.26478	1.26182	1.26390	9088	0	0
2022.01.25	04:00:00	1.26391	1.26581	1.26349	1.26367	11067	0	0
2022.01.25	08:00:00	1.26364	1.26511	1.26279	1.26359	21886	0	0
2022.01.25	12:00:00	1.26355	1.26545	1.26276	1.26420	21057	0	0
2022.01.25	16:00:00	1.26424	1.26694	1.26202	1.26274	35665	0	0
2022.01.25	20:00:00	1.26274	1.26320	1.25975	1.26309	20214	0	0
2022.01.26	00:00:00	1.26249	1.26305	1.26134	1.26137	9346	0	0
2022.01.26	04:00:00	1.26137	1.26139	1.25995	1.26054	8148	0	0
2022.01.26	08:00:00	1.26056	1.26089	1.25699	1.25750	15136	0	0
2022.01.26	12:00:00	1.25749	1.25814	1.25596	1.25772	16253	0	0
2022.01.26	16:00:00	1.25771	1.26468	1.25643	1.25842	31526	0	0
2022.01.26	20:00:00	1.25841	1.26883	1.25797	1.26682	40327	0	0
2022.01.27	00:00:00	1.26658	1.27000	1.26553	1.26972	13559	0	0
2022.01.27	04:00:00	1.26974	1.27167	1.26902	1.27076	17810	0	0
2022.01.27	08:00:00	1.27076	1.27270	1.26662	1.26701	24050	0	0
2022.01.27	12:00:00	1.26703	1.27190	1.26628	1.26732	26747	0	0
2022.01.27	16:00:00	1.26733	1.27381	1.26501	1.27307	37166	0	0
2022.01.27	20:00:00	1.27310	1.27475	1.27180	1.27409	24014	0	0
2022.01.28	00:00:00	1.27386	1.27479	1.27281	1.27307	9468	0	0
2022.01.28	04:00:00	1.27308	1.27356	1.27129	1.27173	11547	0	0
2022.01.28	08:00:00	1.27173	1.27792	1.27146	1.27782	20109	0	0
2022.01.28	12:00:00	1.27782	1.27968	1.27491	1.27585	25745	0	0
2022.01.28	16:00:00	1.27585	1.27827	1.27482	1.27823	36698	0	0
2022.01.28	20:00:00	1.27823	1.27950	1.27606	1.27644	17849	0	0
2022.01.31	00:00:00	1.27571	1.27764	1.27454	1.27457	8233	0	0
2022.01.31	04:00:00	1.27457	1.27490	1.27313	1.27320	5992	0	0
2022.01.31	08:00:00	1.27318	1.27352	1.27202	1.27327	15637	0	0
2022.01.31	12:00:00	1.27327	1.27753	1.27300	1.27395	16331	0	0
2022.01.31	16:00:00	1.27396	1.27665	1.26822	1.26976	29347	0	0
2022.01.31	20:00:00	1.26977	1.27181	1.26899	1.27058	14382	0	0
2022.02.01	00:00:00	1.27030	1.27225	1.27007	1.27137	5516	0	0
2022.02.01	04:00:00	1.27137	1.27200	1.26937	1.26963	8336	0	0
