<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.05	03:00:00	0.83700	0.83710	0.83681	0.83699	587	0	1
2022.04.05	03:30:00	0.83699	0.83734	0.83684	0.83713	887	0	3
2022.04.05	04:00:00	0.83713	0.83713	0.83637	0.83645	400	0	3
2022.04.05	04:30:00	0.83645	0.83647	0.83612	0.83615	690	0	3
2022.04.05	05:00:00	0.83614	0.83627	0.83604	0.83622	369	0	3
2022.04.05	05:30:00	0.83622	0.83645	0.83618	0.83639	307	0	3
2022.04.05	06:00:00	0.83639	0.83648	0.83633	0.83642	209	0	3
2022.04.05	06:30:00	0.83642	0.83666	0.83633	0.83666	338	0	3
2022.04.05	07:00:00	0.83666	0.83666	0.83624	0.83624	532	0	3
2022.04.05	07:30:00	0.83623	0.83631	0.83555	0.83563	1047	0	2
2022.04.05	08:00:00	0.83563	0.83570	0.83533	0.83543	467	0	1
2022.04.05	08:30:00	0.83544	0.83565	0.83525	0.83545	694	0	2
2022.04.05	09:00:00	0.83542	0.83592	0.83523	0.83572	987	0	2
2022.04.05	09:30:00	0.83572	0.83619	0.83549	0.83557	1665	0	2
2022.04.05	10:00:00	0.83557	0.83634	0.83519	0.83605	2360	0	1
2022.04.05	10:30:00	0.83604	0.83681	0.83598	0.83658	1888	0	2
2022.04.05	11:00:00	0.83658	0.83675	0.83607	0.83611	1621	0	1
2022.04.05	11:30:00	0.83612	0.83636	0.83511	0.83599	2095	0	1
2022.04.05	12:00:00	0.83598	0.83615	0.83561	0.83595	1851	0	1
2022.04.05	12:30:00	0.83594	0.83624	0.83520	0.83538	1398	0	1
2022.04.05	13:00:00	0.83537	0.83551	0.83466	0.83521	1749	0	1
2022.04.05	13:30:00	0.83520	0.83584	0.83489	0.83573	1796	0	1
2022.04.05	14:00:00	0.83573	0.83602	0.83554	0.83559	1782	0	1
2022.04.05	14:30:00	0.83561	0.83566	0.83492	0.83496	1717	0	1
2022.04.05	15:00:00	0.83495	0.83516	0.83420	0.83440	1758	0	1
2022.04.05	15:30:00	0.83440	0.83499	0.83439	0.83463	1773	0	1
2022.04.05	16:00:00	0.83463	0.83474	0.83363	0.83387	1519	0	1
