<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.06.02	20:00:00	0.86027	0.86054	0.85974	0.85988	9124	0	0
2023.06.05	00:00:00	0.85913	0.86073	0.85853	0.86024	4990	0	0
2023.06.05	04:00:00	0.86023	0.86084	0.86010	0.86061	7215	0	0
2023.06.05	08:00:00	0.86062	0.86251	0.86033	0.86204	14687	0	0
2023.06.05	12:00:00	0.86205	0.86347	0.86197	0.86288	13105	0	0
2023.06.05	16:00:00	0.86287	0.86360	0.86123	0.86137	21160	0	1
2023.06.05	20:00:00	0.86137	0.86197	0.86130	0.86150	8695	0	0
2023.06.06	00:00:00	0.86137	0.86178	0.86097	0.86177	3977	0	0
2023.06.06	04:00:00	0.86176	0.86178	0.86107	0.86130	8947	0	1
2023.06.06	08:00:00	0.86129	0.86246	0.86105	0.86136	17656	0	1
2023.06.06	12:00:00	0.86136	0.86207	0.86035	0.86047	15810	0	1
2023.06.06	16:00:00	0.86046	0.86169	0.86002	0.86010	17838	0	0
2023.06.06	20:00:00	0.86010	0.86070	0.86000	0.86070	7114	0	0
2023.06.07	00:00:00	0.86045	0.86107	0.85977	0.86075	4100	0	0
2023.06.07	04:00:00	0.86075	0.86088	0.86032	0.86050	9575	0	1
2023.06.07	08:00:00	0.86050	0.86128	0.85959	0.85961	13897	0	1
2023.06.07	12:00:00	0.85961	0.86057	0.85917	0.85974	16208	0	1
2023.06.07	16:00:00	0.85973	0.86032	0.85838	0.86000	21465	0	1
2023.06.07	20:00:00	0.86000	0.86049	0.85974	0.86010	9370	0	0
2023.06.08	00:00:00	0.85997	0.86046	0.85922	0.86018	4568	0	0
2023.06.08	04:00:00	0.86018	0.86047	0.85994	0.86011	10461	0	1
2023.06.08	08:00:00	0.86011	0.86082	0.85936	0.85963	15183	0	1
2023.06.08	12:00:00	0.85964	0.86139	0.85958	0.86091	17411	0	0
2023.06.08	16:00:00	0.86091	0.86093	0.85854	0.85904	22129	0	1
2023.06.08	20:00:00	0.85905	0.85918	0.85833	0.85853	8984	0	0
2023.06.09	00:00:00	0.85832	0.85882	0.85796	0.85878	4852	0	0
2023.06.09	04:00:00	0.85878	0.85899	0.85854	0.85890	9715	0	1
2023.06.09	08:00:00	0.85889	0.85907	0.85776	0.85816	14298	0	0
2023.06.09	12:00:00	0.85815	0.85849	0.85658	0.85664	15662	0	1
2023.06.09	16:00:00	0.85665	0.85669	0.85412	0.85424	18048	0	0
2023.06.09	20:00:00	0.85424	0.85494	0.85412	0.85442	7257	0	0
2023.06.12	00:00:00	0.85389	0.85469	0.85308	0.85443	3736	0	0
2023.06.12	04:00:00	0.85443	0.85466	0.85410	0.85449	5788	0	0
2023.06.12	08:00:00	0.85449	0.85621	0.85437	0.85592	12593	0	0
2023.06.12	12:00:00	0.85591	0.85777	0.85582	0.85777	16392	0	0
2023.06.12	16:00:00	0.85777	0.86068	0.85772	0.86027	20697	0	0
2023.06.12	20:00:00	0.86026	0.86046	0.85970	0.85971	9489	0	0
2023.06.13	00:00:00	0.85963	0.86009	0.85878	0.85962	5499	0	0
2023.06.13	04:00:00	0.85962	0.86047	0.85952	0.86040	9146	0	1
2023.06.13	08:00:00	0.86040	0.86129	0.85843	0.86007	17552	0	1
2023.06.13	12:00:00	0.86008	0.86044	0.85757	0.85863	19579	0	1
2023.06.13	16:00:00	0.85863	0.85877	0.85534	0.85575	21795	0	1
2023.06.13	20:00:00	0.85575	0.85632	0.85573	0.85579	9065	0	0
2023.06.14	00:00:00	0.85565	0.85606	0.85503	0.85576	5252	0	0
2023.06.14	04:00:00	0.85576	0.85588	0.85533	0.85548	8481	0	1
2023.06.14	08:00:00	0.85547	0.85602	0.85470	0.85496	13727	0	1
2023.06.14	12:00:00	0.85496	0.85506	0.85411	0.85456	15340	0	0
2023.06.14	16:00:00	0.85456	0.85587	0.85430	0.85564	17155	0	1
2023.06.14	20:00:00	0.85563	0.85622	0.85456	0.85547	22754	0	0
2023.06.15	00:00:00	0.85514	0.85637	0.85420	0.85613	4714	0	0
2023.06.15	04:00:00	0.85614	0.85620	0.85518	0.85549	12575	0	1
2023.06.15	08:00:00	0.85549	0.85579	0.85437	0.85560	15419	0	1
2023.06.15	12:00:00	0.85560	0.85915	0.85513	0.85761	18025	0	1
2023.06.15	16:00:00	0.85758	0.85847	0.85602	0.85672	19823	0	1
2023.06.15	20:00:00	0.85671	0.85693	0.85622	0.85623	9047	0	0
2023.06.16	00:00:00	0.85594	0.85643	0.85561	0.85605	6496	0	0
2023.06.16	04:00:00	0.85606	0.85646	0.85592	0.85595	11681	0	1
2023.06.16	08:00:00	0.85596	0.85659	0.85499	0.85577	17553	0	1
2023.06.16	12:00:00	0.85577	0.85648	0.85344	0.85449	16255	0	0
2023.06.16	16:00:00	0.85449	0.85466	0.85220	0.85240	23099	0	0
2023.06.16	20:00:00	0.85240	0.85331	0.85215	0.85329	10010	0	0
2023.06.19	00:00:00	0.85268	0.85325	0.85204	0.85302	4738	0	0
2023.06.19	04:00:00	0.85302	0.85354	0.85294	0.85338	10036	0	1
2023.06.19	08:00:00	0.85338	0.85343	0.85237	0.85266	15452	0	1
2023.06.19	12:00:00	0.85266	0.85310	0.85183	0.85301	13803	0	1
2023.06.19	16:00:00	0.85302	0.85480	0.85260	0.85458	11343	0	1
2023.06.19	20:00:00	0.85457	0.85460	0.85409	0.85419	3320	0	0
2023.06.20	00:00:00	0.85331	0.85390	0.85272	0.85304	7565	0	0
2023.06.20	04:00:00	0.85303	0.85404	0.85280	0.85404	13545	0	1
2023.06.20	08:00:00	0.85404	0.85595	0.85404	0.85562	18724	0	1
2023.06.20	12:00:00	0.85561	0.85754	0.85470	0.85712	17925	0	1
2023.06.20	16:00:00	0.85713	0.85812	0.85559	0.85572	22927	0	1
2023.06.20	20:00:00	0.85572	0.85607	0.85491	0.85499	9906	0	0
2023.06.21	00:00:00	0.85479	0.85569	0.85463	0.85555	6056	0	0
2023.06.21	04:00:00	0.85555	0.85567	0.85512	0.85517	12293	0	1
2023.06.21	08:00:00	0.85517	0.85926	0.85246	0.85885	21969	0	1
2023.06.21	12:00:00	0.85885	0.86028	0.85791	0.85817	18835	0	1
2023.06.21	16:00:00	0.85817	0.86068	0.85792	0.86001	24117	0	1
2023.06.21	20:00:00	0.86001	0.86088	0.85944	0.86020	11941	0	0
2023.06.22	00:00:00	0.85983	0.86075	0.85933	0.86058	6513	0	0
2023.06.22	04:00:00	0.86058	0.86118	0.86049	0.86113	10197	0	1
2023.06.22	08:00:00	0.86114	0.86208	0.86020	0.86044	17340	0	0
2023.06.22	12:00:00	0.86044	0.86364	0.85718	0.86145	24685	0	1
2023.06.22	16:00:00	0.86145	0.86230	0.85904	0.86034	22216	0	0
2023.06.22	20:00:00	0.86035	0.86072	0.85882	0.85882	9499	0	0
